% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 17:25"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
9.999999999999998,0,105.99463492353175,5.5812656171215418E17,9.7296987469095693E17,-7.932149160191608E16,9.7332468052303245E17,-5.5792158501464902E17,-1.38332026996507568E17,-1.04759107726265818E18,-1.83594818380345318E18,8.8294803613377008E16,-1.82729093425482342E18,1.05255675059059981E18,1.5401316813084656E17,1.22815059314520806E18,2.16646144252571853E18,1.4250735625444022E16,2.14242664040710886E18,-1.24194228686516915E18,2.4852255795658384E16
9.40548901035673,-3.3965830589077046,105.99430096573163,5.579848327939152E17,9.7294071068517184E17,-2.7620995989760108E16,9.7334420691156237E17,-5.5805789404177978E17,-1.57050399090397472E17,-1.05092477004452416E18,-1.83653034674534579E18,3.0736583553088444E16,-1.82669848169681408E18,1.04921650355677389E18,1.74847438575054368E17,1.23742287200789376E18,2.1680943196756841E18,4.957562365562095E15,2.1407981945846464E18,-1.23267006919232819E18,2.821254354779302E16
3.39461975369852,-9.40619778272814,107.99504379002326,5.7392149100033229E17,1.00115603402243315E18,1.0334749040666792E17,1.00105152787846592E18,-5.7418848069567955E17,-1.21758025085593584E17,-1.07264331275139776E18,-1.86072628371991782E18,-1.1015095409959336E17,-1.86434591927541939E18,1.06295225333705024E18,1.29755302046738128E17,1.24431501488204262E18,2.14303070194359706E18,-3.1548172489855396E16,2.15277586466925491E18,-1.21827480096468608E18,3.7148501207960576E16
4.966315727272575,-8.67961451315927,107.1279056581037,5.6693196793581152E17,9.8898470085776486E17,8.074742408062048E16,9.8897561962576858E17,-5.6727406647569722E17,-1.37679204357067536E17,-1.06529870547574131E18,-1.8492397114244585E18,-8.773979525758744E16,-1.84934777861359642E18,1.05511301368915136E18,1.4957765086684624E17,1.24705919795899802E18,2.15102437699377024E18,-2.0256956737786732E16,2.15133913818952883E18,-1.21928933112482534E18,3.4517186510997212E16
7.67337628723259,-6.412432951270254,105.68664549067515,5.5539048331943994E17,9.6870945076885978E17,2.7828440462762308E16,9.6898423749761114E17,-5.5572574482240864E17,-1.56966924660874624E17,-1.05107274497011392E18,-1.82993856815992346E18,-3.1195486796833796E16,-1.8235521064641513E18,1.04348523386320986E18,1.75883469144635168E17,1.24603814919473178E18,2.16403992054572621E18,-4.4701779696820585E15,2.14622408223545011E18,-1.22484065497459277E18,2.517199752450568E16
6.42052038972092,-7.6666105891181076,106.40635816901879,5.6113795612899379E17,9.7883499126182515E17,5.5143790167315904E16,9.7896040639132058E17,-5.6150511378892576E17,-1.49684615766945568E17,-1.05851301379956518E18,-1.83978590221519027E18,-6.0867808857375288E16,-1.83639105324726349E18,1.04905147122367526E18,1.65184455713799712E17,1.2474990656633664E18,2.15806662554539648E18,-1.1339769947668286E16,2.14872012752170573E18,-1.22138701795948826E18,3.07541271535563E16
9.850464443554785,-1.722890085369033,104.9945976660563,5.500606687389273E17,9.5895401418420544E17,-5.4248766403541192E16,9.5942277287841779E17,-5.4997879599931462E17,-1.49780984176429344E17,-1.04008734395871603E18,-1.82050337969892352E18,6.16519569828366E16,-1.81086415155822822E18,1.04178808058339597E18,1.70266016506011872E17,1.23374795389907379E18,2.16997670727648538E18,6.345022911225265E15,2.14275559868728141E18,-1.23854799012388685E18,1.752275797216781E16
10,0,103.99456040858077,5.4215935983807187E17,9.4500889523337946E17,-7.9152315698126336E16,9.4547892402795315E17,-5.4188798218215213E17,-1.38036958542179056E17,-1.02923504797845504E18,-1.80359585353810944E18,9.1798651771767632E16,-1.79527304531305702E18,1.03400825503683827E18,1.60123999478288736E17,1.22987305917932467E18,2.16934104396146765E18,4.305095831868972E15,2.1454322156296745E18,-1.24359124811589248E18,7.504912050518623E15
8.679511721418118,-4.9664953717652365,104.99426465648344,5.498967336652089E17,9.5897736479187187E17,-1.4569579342333872E14,9.5938993261681088E17,-5.5013726160770195E17,-1.59302769076691552E17,-1.04335832807281139E18,-1.81992822164754406E18,1.51670703311212E14,-1.8114282348750825E18,1.03850981391094285E18,1.81085427591960096E17,1.24300134760223437E18,2.16836695166535296E18,1.202759791876513E13,2.14436658743218304E18,-1.22929301891678131E18,1.8633420910222532E16
9.850464443554783,-1.7228900853690443,102.99452315110534,5.3408973193273261E17,9.3101587117885325E17,-5.4116727776604216E16,9.3161607049076032E17,-5.339844056107376E17,-1.49416367580672224E17,-1.02131511068849152E18,-1.78750692687035366E18,6.400228759821212E16,-1.77825344993155584E18,1.02294700422189888E18,1.7675741600008976E17,1.23442101124042982E18,2.17103909605255757E18,-4.4122298354056306E14,2.14398866931661005E18,-1.23918934021849062E18,-1.2223948984605212E15
6.4169373504125975,-7.669609836287615,104.38449583900828,5.4489354802551034E17,9.5059434334522099E17,5.5101074134875648E16,9.5076419073948224E17,-5.4538734283660749E17,-1.4935419314048448E17,-1.03982357270088691E18,-1.80743588170644352E18,-6.3428975799314456E16,-1.80417953324782157E18,1.03072666288624435E18,1.71888856328696736E17,1.24955834841760589E18,2.16173564833751219E18,-4.3479951302474595E15,2.15245885865965747E18,-1.22357210733016883E18,1.1765712447879294E16
7.673458801066136,-6.412334210592945,103.68985942669242,5.3937069322523744E17,9.408182226749897E17,2.7764707629378292E16,9.4117850517440474E17,-5.3980773758993427E17,-1.56618599985576672E17,-1.03239380811367437E18,-1.79749147235618944E18,-3.241416890759434E16,-1.7913537657027648E18,1.02510300341409549E18,1.8276723744609088E17,1.24734796925849882E18,2.16637897689019981E18,-9.858374788095784E14,2.14866117542906035E18,-1.22626911958007834E18,5.530044163037103E15
9.405553041877525,-3.3964057437868678,103.99456040858078,5.4197576504524333E17,9.449765190046903E17,-2.7565100452102524E16,9.4551126042381939E17,-5.4207166222050611E17,-1.56714887377548896E17,-1.03244230558126182E18,-1.80416031112899763E18,3.195986423510246E16,-1.79470881437557478E18,1.03080110944350912E18,1.8178403248806272E17,1.23909521642136602E18,2.17096409663353062E18,1.4959454406516648E15,2.14381005547100595E18,-1.23436881271028941E18,8.519557295014429E15
1.7232610955596512,-9.850399545020016,106.9946721810072,5.6590117299954605E17,9.8723382036704358E17,1.22694709629596048E17,9.8700224078262976E17,-5.6616932350818246E17,-1.02060446773589808E17,-1.06289951844246541E18,-1.84394891674120602E18,-1.33699887467904976E17,-1.85052539342166861E18,1.0551547332461216E18,1.11198006690511744E17,1.24401130669062784E18,2.14263082240827366E18,-2.974849922233306E16,2.16061900037624806E18,-1.2228468218992233E18,2.4731292969997344E16
4.966653423986534,-8.679421280592546,105.15025548292249,5.5102855904192224E17,9.613657335088841E17,8.059895286879608E16,9.6135491132228851E17,-5.5150172306962746E17,-1.37438006915566352E17,-1.04727632443142771E18,-1.81813328568584525E18,-9.1335391400734656E16,-1.81823614452084506E18,1.03746539069754368E18,1.55720718852884736E17,1.24983730147865498E18,2.1559692962679785E18,-1.0227354795626354E16,2.15628116521542221E18,-1.22217910661239296E18,1.7420864447220474E16
3.3965830589077126,-9.405489010356725,105.99430096573164,5.578259703018343E17,9.732181746396361E17,1.03163860778381488E17,9.7306700095759219E17,-5.5821697772424429E17,-1.21592841178082608E17,-1.05474264181387251E18,-1.82987242001646285E18,-1.14860237043527744E17,-1.83335678040182707E18,1.04539890872037645E18,1.3535926246083064E17,1.24802936773266355E18,2.1495937144296681E18,-1.854590261885078E16,2.15929834849733094E18,-1.22206287157859226E18,2.1842320137513932E16
1.722890085369033,-9.850464443554781,104.99459766605628,5.4983512696596333E17,9.5934713364869773E17,1.22473136636253552E17,9.5902942550860992E17,-5.5020421771319501E17,-1.01868529298610704E17,-1.04466456498285376E18,-1.8125186133454999E18,-1.3922424494974408E17,-1.81884799068350797E18,1.03720920004803597E18,1.15783984470976112E17,1.24668400486906957E18,2.14741085025474739E18,-1.433957575182385E16,2.16532047800412774E18,-1.22560865938097178E18,1.1916426117536354E16
3.396405743786868,-9.405553041877525,103.99456040858077,5.4176584631607738E17,9.4534281989331059E17,1.02945694456836112E17,9.451450282284512E17,-5.4228153516517587E17,-1.21331279879007376E17,-1.03611257075427955E18,-1.79776048769648461E18,-1.19419568755139072E17,-1.80110984889474125E18,1.02713157989639334E18,1.40726829498202576E17,1.24964695546659328E18,2.15256186388284237E18,-5.607360083101252E15,2.1622148088548329E18,-1.22381932067484288E18,6.597057084685621E15
4.965866786755372,-8.679871373252016,103.174309606909,5.3516944424791802E17,9.3382483966808845E17,8.0421719860652544E16,9.3381218359596403E17,-5.3577474646761914E17,-1.37107208634782608E17,-1.02856113449931469E18,-1.78582869193427584E18,-9.4815059741736176E16,-1.78592772116606669E18,1.01913849044384243E18,1.61617770461683584E17,1.25057347119662592E18,2.15740064018551526E18,-2.5093362413969584E14,2.15771270679354163E18,-1.22308571548265293E18,4.178801465799215E14
3.396405743786886,-9.405553041877518,101.99448589362984,5.2574024547334573E17,9.1752860217420275E17,1.0266352812497688E17,9.1728350545269555E17,-5.2638144098377453E17,-1.20998886257853168E17,-1.01677040991845542E18,-1.76442098113739187E18,-1.23795135215209008E17,-1.76762896759765478E18,1.00816488440545382E18,1.45883129407267744E17,1.24918085391720474E18,2.15196014561148518E18,7.251308264712357E15,2.16153769281804672E18,-1.22355074082150477E18,-8.554044597856217E15
1.7228900853690439,-9.85046444355478,102.99452315110533,5.3380174687739853E17,9.3151832620139507E17,1.22174931311595648E17,9.3111345911876621E17,-5.3427228922192429E17,-1.016204153471744E17,-1.02570852487908544E18,-1.77984302447517773E18,-1.44533090237213792E17,-1.7859168903872233E18,1.01855316740217459E18,1.20198705545856592E17,1.24727351249859558E18,2.14861618050393882E18,9.907367691763239E14,2.16641157867430682E18,-1.22633655465782758E18,-8.318850988540399E14
4.966096465984484,-8.679739966758014,101.14131210134131,5.1889436285866362E17,9.0556252404958912E17,8.0173307742338416E16,9.0554808688105114E17,-5.1963639494669293E17,-1.36691494994510608E17,-1.00859527647758886E18,-1.75136659895944064E18,-9.822640615602568E16,-1.75145919695326694E18,9.9958623887364915E17,1.6744150489224016E17,1.24921247015524122E18,2.15523984458815206E18,9.934451972698918E15,2.15554503518060109E18,-1.22196531556099251E18,-1.6943267800111168E16
1.722890085369057,-9.850464443554781,100.99444863615433,5.1780988086604909E17,9.0376332777436275E17,1.21802912485912704E17,9.0327090175423539E17,-5.1838336657373754E17,-1.01310884915116272E17,-1.00605833347091136E18,-1.74597292612098534E18,-1.49620565698578464E17,-1.75178101749435315E18,9.9921453027701773E17,1.24429256447442736E17,1.24579382015757722E18,2.14627658202355533E18,1.6205702768405818E16,2.16391245018812749E18,-1.22504002671632179E18,-1.3483832934989234E16
3.3964057437868798,-9.40555304187752,99.9944113786789,5.097612349563344E17,8.897966590041865E17,1.0231926232810904E17,8.8950399138299482E17,-5.1052896089366394E17,-1.2059286163239512E17,-9.9674839415622029E17,-1.72990945698845568E18,-1.279811787921248E17,-1.73297113597445811E18,9.8853184942678016E17,1.50815102186574624E17,1.24664809816286822E18,2.14781441987973504E18,1.9996060766258832E16,2.15729427978972083E18,-1.22127441427651968E18,-2.3570945236711636E16
9.999999999999998,0,101.99448589362986,5.2623014412840467E17,9.1711314449620646E17,-7.8935178920247056E16,9.1769918831493171E17,-5.2589167604530694E17,-1.37658640713377168E17,-1.01018166148499213E18,-1.77001261817883443E18,9.5160420407875696E16,-1.76203694894892467E18,1.0147543832840137E18,1.6598921183825584E17,1.22956035613839949E18,2.16861114940460237E18,-5.575139793373645E15,2.1448842037446592E18,-1.24317251831261594E18,-9.731610480742274E15
9.85046444355478,-1.7228900853690596,100.99444863615433,5.1816110457346566E17,9.0315064238518592E17,-5.395194210157988E16,9.0388340517165926E17,-5.1803199764113568E17,-1.48961138156845088E17,-1.00185599666075405E18,-1.75330225359414758E18,6.6255372810922112E16,-1.7444501449357463E18,1.00341678385540672E18,1.82979222001831968E17,1.23305349021003469E18,2.16850013514723251E18,-7.178706729320775E15,2.14168596405519642E18,-1.23778095372502246E18,-1.9831278383132492E16
9.999999999999998,0,99.99441137867889,5.103480719149511E17,8.8929899849114918E17,-7.8670617532675904E16,8.900019946498825E17,-5.0994222884685549E17,-1.37196996230672016E17,-9.9045729638025075E17,-1.73524890360567578E18,9.8378357221165952E16,-1.72763167318385971E18,9.9482368335572186E17,1.71601856401476128E17,1.22722338346023757E18,2.1643000067009065E18,-1.5370671070317454E16,2.14080656761972966E18,-1.24070041370046464E18,-2.6819803002515616E16
1.7228900853690434,-9.850464443554781,98.99437412120342,5.0186965529551507E17,8.7609891092917414E17,1.21356454046492528E17,8.7551841246898291E17,-5.0254637583886547E17,-1.00939393837460272E17,-9.8574499333108646E17,-1.71095675571102515E18,-1.54479755175516192E17,-1.7164912191875136E18,9.7922201480654349E17,1.28469568822798832E17,1.24226250702296755E18,2.14041526861393101E18,3.1272347530709924E16,2.15785304344446336E18,-1.2217395099042816E18,-2.6011611614640132E16
8.679193405079797,-4.967051624174984,102.9945231511054,5.3388346167987219E17,9.3105153429274739E17,-1.3511356784394486E14,9.3157996897341146E17,-5.3419034686987514E17,-1.58914613706811648E17,-1.02445720642053722E18,-1.78695915594863002E18,1.4511517800191253E14,-1.77880006902716749E18,1.01980341757131174E18,1.8798717636123184E17,1.24361534138302541E18,2.16943761855857024E18,-3.505530206935857E12,2.14558986152936474E18,-1.22999343931203354E18,-1.2998571316359558E15
9.405553041877518,-3.396405743786889,101.99448589362984,5.2600165764669958E17,9.1707297092866662E17,-2.7489433141605952E16,9.1773946115749875E17,-5.261201598045479E17,-1.56285572115895904E17,-1.01325524294979827E18,-1.77055373339066496E18,3.312970004696448E16,-1.76149608455751142E18,1.01168091325220288E18,1.88442405048222176E17,1.23871327265943552E18,2.17022188472185779E18,-1.9421455265397948E15,2.14327342266656282E18,-1.23401958737801318E18,-1.1045898372317426E16
6.418703904058668,-7.668131466793068,102.38074791597147,5.2883016510063258E17,9.2266911441738202E17,5.4922223136477032E16,9.2288386763074854E17,-5.2945039826012973E17,-1.4897461407973328E17,-1.02058043517205261E18,-1.77413454588581862E18,-6.5752603699134808E16,-1.77100626405171226E18,1.01185971356061325E18,1.78310521073591808E17,1.24949546848336717E18,2.16176197931212058E18,2.5516763271011195E15,2.15253672257068672E18,-1.22369606014804966E18,-6.933588356299743E15
6.417425340571984,-7.669201522856504,100.361378145741,5.1268730569872096E17,8.9460599080121843E17,5.4767277156829224E16,8.9486631812307904E17,-5.134354028034032E17,-1.48478341161907872E17,-1.00049294313249702E18,-1.73936409456293171E18,-6.8062510706866936E16,-1.73637951268414182E18,9.9216163333532403E17,1.84480628080760352E17,1.24733210133190554E18,2.15815161870366131E18,9.449744940702818E15,2.14902532719198029E18,-1.22177652181212442E18,-2.5625418218212364E16
7.673917750381279,-6.41178495899411,101.70050540326058,5.234488954616007E17,9.1309775658351834E17,2.7675344129094684E16,9.1354404571304742E17,-5.2398791276927238E17,-1.56179578249077664E17,-1.01308711234271936E18,-1.76395388123536614E18,-3.3567468100598604E16,-1.75807266408866611E18,1.00610252552779814E18,1.8934961175390896E17,1.24659517511024333E18,2.16514337968435994E18,2.4605741434966035E15,2.14756123703124608E18,-1.2256829411128937E18,-1.3906880368955414E16
8.678636966230531,-4.968023793056634,100.99444863615432,5.1790961068970336E17,9.0319463479230362E17,-1.169844939762002E14,9.0383960128414118E17,-5.1828357763889645E17,-1.58430715985889952E17,-1.00486344882146189E18,-1.75277888779203584E18,1.2828541883878355E14,-1.74497436106504499E18,1.00040986646089894E18,1.94603679912439456E17,1.24217275819466112E18,2.16691147181317734E18,-1.5123954247666078E13,2.14327590636528256E18,-1.22866248065487642E18,-2.108652032809338E16
9.405553041877518,-3.3964057437868878,99.99441137867879,5.1007441282696301E17,8.892507400644105E17,-2.7397169756308316E16,8.9005010154236365E17,-5.1021580367398573E17,-1.55761332097419104E17,-9.9339180303126003E17,-1.73576484962604646E18,3.4249767582163136E16,-1.72711537404202624E18,9.918888328543223E17,1.94814449914078592E17,1.23628419376542029E18,2.16589344346329907E18,-5.352128599035748E15,2.13921321294502579E18,-1.23163923008841139E18,-3.0446674000083612E16
7.673907444245849,-6.411797293828626,99.70344481407744,5.075129867781735E17,8.8535408532046989E17,2.7580142920516516E16,8.8588680650111603E17,-5.081554679898247E17,-1.556419336621376E17,-9.9303286201352026E17,-1.72912166038945152E18,-3.468761119486418E16,-1.72350763292759885E18,9.8636993652928192E17,1.95665843142606976E17,1.24378761937308237E18,2.16035081300226995E18,5.890473604077665E15,2.14294976804750464E18,-1.22309810143923379E18,-3.3242421371589268E16
8.678420967469917,-4.96840110210302,98.99470688605034,5.0199023536069792E17,8.7543202506924954E17,-1.0967988493585714E14,8.7619464672172544E17,-5.0243113181931091E17,-1.57850227987654272E17,-9.8461004603389914E17,-1.71744965325245005E18,1.2378626779019686E14,-1.71000990647507379E18,9.803635299000137E17,2.00923156370514336E17,1.23868275623976422E18,2.16082243246128922E18,-2.5882560068954355E13,2.13744682221252173E18,-1.22531967892229709E18,-4.0680036969412184E16
9.405489017560955,-3.3965830389584606,97.99467078395084,4.9420649725081082E17,8.615318024293664E17,-2.7285333273179668E16,8.6246491323548275E17,-4.9437113602808582E17,-1.55142411914432992E17,-9.7288721600286758E17,-1.69985427073591987E18,3.5313752058893536E16,-1.6916233608694999E18,9.71457758703664E17,2.00888836011078272E17,1.23183218686424678E18,2.1580175624100585E18,-8.722704783857327E15,2.13165890754533581E18,-1.22724481387794662E18,-4.9629453063884792E16
