% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 15:33"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
7.674763624547777,-6.410772442328478,163.70578365472525,1.0464054912536825E9,1.8238013396106598E9,2.4110440278770242E7,1.82185392982707E9,-1.0440932306509886E9,-1.3616679051038215E8,-1.2525746714313567E9,-2.17959180852832E9,1.8161865902584657E7,-2.169854571147754E9,1.2409771819679592E9,-1.0249952346207787E8,4.1097248207761437E8,7.137085034120148E8,-8.74567707162763E7,7.077810697673596E8,-4.0390302791797537E8,4.935525205632717E8
9.999999999999998,0,165.9968703720601,1.0602056374303147E9,1.851638899831064E9,-6.752720858977623E7,1.8489191532530854E9,-1.0617753397161015E9,-1.1776303629785503E8,-1.230327036425237E9,-2.1591108732636547E9,-5.796688888204301E7,-2.146068560580911E9,1.237845554140888E9,-1.0111507123552698E8,3.4631626053182214E8,6.108337336698588E8,2.5278249836873993E8,6.041234203677316E8,-3.501630354988975E8,4.4095448140822124E8
9.406284165284843,-3.394380385565477,165.99717469507945,1.0612576898824242E9,1.8518273981552622E9,-2.3545357594756056E7,1.8487376319467247E9,-1.0607273241308793E9,-1.3369289366382016E8,-1.2353664871059892E9,-2.159996023000149E9,-2.020253295165552E7,-2.1451778079799135E9,1.2328031994300349E9,-1.1479026065354438E8,3.489017985971486E8,6.112791980044724E8,8.809597100823377E7,6.036548631773343E8,-3.4756488849418765E8,5.0058312275886136E8
1.7232613460373376,-9.850399501200627,166.99690762953557,1.0689808762077494E9,1.8610657066289845E9,1.0349082106983732E8,1.863134524741707E9,-1.0665570391449314E9,-8.608627136871807E7,-1.2338157406190166E9,-2.137258790696905E9,9.377457388838695E7,-2.1470234492191048E9,1.222376438232626E9,-7.798704346417315E7,3.24867095387947E8,5.596722508680936E8,-3.9286475837418264E8,5.642793660360585E8,-3.194434770924334E8,3.2670669056478095E8
3.3955820298081454,-9.405850449525762,165.9965359879956,1.0624562386387218E9,1.8497229302154372E9,8.783527110133727E7,1.8508271611343992E9,-1.0595202229940987E9,-1.0350361627048056E8,-1.2411432453108618E9,-2.149935872448128E9,7.542502161337452E7,-2.1552510122748623E9,1.227033804316085E9,-8.885971164617354E7,3.518850601735108E8,6.061325211903595E8,-3.289236903117823E8,6.088568561793128E8,-3.4461325981434685E8,3.874944219817675E8
1.72289008536905,-9.85046444355478,164.99683311458466,1.0553312855920769E9,1.8373556247387054E9,1.0522519759495173E8,1.8393632610798314E9,-1.0529799178271922E9,-8.752196163335763E7,-1.2455589612720125E9,-2.1576447132542806E9,8.544477663381644E7,-2.167476601305115E9,1.2340467642154486E9,-7.105430023936535E7,3.7738552587886643E8,6.500043410026253E8,-3.885671704717745E8,6.554554000583105E8,-3.70975119226861E8,3.231059050739171E8
3.3944434606276044,-9.406261403586573,163.99726272495118,1.0486910828708249E9,1.8258128736284409E9,8.9282378091511E7,1.8268837803269217E9,-1.0458451722717704E9,-1.0518286765238154E8,-1.2523376253710697E9,-2.169372847045178E9,6.840191766935754E7,-2.174722928317577E9,1.2381459123811204E9,-8.056555389204353E7,4.041925897876783E8,6.960995222035512E8,-3.2504126101033825E8,6.992788505851511E8,-3.9571420548219746E8,3.8282488226274735E8
1.723408063926536,-9.850373832763557,162.99675859963372,1.0414583255683943E9,1.813258144816653E9,1.0689862486274545E8,1.8152024976592762E9,-1.0391803261145602E9,-8.892365582301573E7,-1.256197566863211E9,-2.1761195374074254E9,7.70588171788751E7,-2.1860039587667675E9,1.2446206097979848E9,-6.4087144690107584E7,4.2927542536224574E8,7.392537060112809E8,-3.8352174943297887E8,7.455353433993969E8,-4.218860860296355E8,3.1894738413471705E8
6.4196829059627385,-7.667311874893953,162.39889926326444,1.0375347411110315E9,1.8074421386031063E9,4.8303168929600485E7,1.8064458851274111E9,-1.0347478404934272E9,-1.3107251799248452E8,-1.2605260823003757E9,-2.1887658845862026E9,3.353723924310219E7,-2.1836698467822537E9,1.2462051453734264E9,-9.096995072203834E7,4.455503464099831E8,7.706485982447405E8,-1.71809981768561E8,7.672734372373499E8,-4.36070469038073E8,4.66023143175456E8
7.672373643565988,-6.413632564585684,161.67034510365772,1.0321428874963242E9,1.7989609919150097E9,2.454117984487683E7,1.797079018343169E9,-1.0299052776979953E9,-1.382994484660531E8,-1.2626644299315617E9,-2.197155085972176E9,1.6254310454677375E7,-2.187379920422589E9,1.2510035045643847E9,-9.15327632540074E7,4.6330796666978127E8,8.045496183149425E8,-8.637048760101618E7,7.978004116156864E8,-4.552465587036492E8,4.8636776038952833E8
9.850373832763553,-1.7234080639265588,164.99683311458466,1.0538836084183944E9,1.839880247142824E9,-4.660183328448546E7,1.836838145107753E9,-1.0544274807852119E9,-1.2868945288240288E8,-1.2384822112301075E9,-2.1699901902056484E9,-3.782566575924804E7,-2.155129378799649E9,1.2411236365351088E9,-1.0448990226842333E8,3.7345803718358654E8,6.568597164451404E8,1.7200748184927776E8,6.486008293297235E8,-3.749037201436469E8,4.751786041376068E8
9.999999999999998,0,163.99679585710916,1.0465039361436492E9,1.827661046404671E9,-6.862997118307362E7,1.8250242635672867E9,-1.0480259804979697E9,-1.1968688388352E8,-1.241462321239356E9,-2.178611678663676E9,-5.256033454671306E7,-2.165491264788775E9,1.2490264225461595E9,-9.168491993881346E7,3.977209750715373E8,7.01623235933674E8,2.4976012976583818E8,6.937939564671298E8,-4.022087167750736E8,4.356915811598353E8
9.406093008641342,-3.3949100596022337,163.9967958571092,1.047522067139064E9,1.827840640477472E9,-2.3922254825386073E7,1.8248448894907897E9,-1.0470078081789364E9,-1.3587817647936141E8,-1.2465337073462403E9,-2.179505735141895E9,-1.8312558737512704E7,-2.1645983757590137E9,1.24395457977515E9,-1.0408420597050588E8,4.0074328138124394E8,7.021558749092485E8,8.701613124833153E7,6.932622722854152E8,-3.9918579559568554E8,4.9460700671993357E8
9.850373832763553,-1.7234080639265408,162.99675859963372,1.0400560909022342E9,1.8157037732549717E9,-4.7345418447608225E7,1.8127567491254635E9,-1.0405828912616447E9,-1.3074232810121287E8,-1.2490817492545054E9,-2.1885321826374593E9,-3.411393707582433E7,-2.1735901187185836E9,1.2517379741681404E9,-9.423798728979568E7,4.247457566777022E8,7.471541397297987E8,1.6978414407903656E8,7.376331937707115E8,-4.2641606461883825E8,4.690338437258741E8
8.680241477652933,-4.9652198228913855,162.9979319408136,1.0410666593865131E9,1.8155437686378002E9,-147673.44215938577,1.8129450435687115E9,-1.0395884792563785E9,-1.3904951099219355E8,-1.254163658676565E9,-2.1876366707213635E9,-94360.65798528759,-2.1744649717831264E9,1.2466438357508032E9,-1.0023089914154492E8,4.2795536154281163E8,7.465377514594116E8,466505.2722518645,7.381475953717736E8,-4.231477950542636E8,4.9882280271549195E8
9.405615248483933,-3.396233472169801,161.99658920651615,1.0335682624666721E9,1.803472040105985E9,-2.4275429162488636E7,1.8005724204101307E9,-1.0330698198465372E9,-1.37997308336143E8,-1.2565971727676952E9,-2.197080036755972E9,-1.6404583161948225E7,-2.1821008300906005E9,1.2540012183388405E9,-9.332000023250769E7,4.519099701576621E8,7.918439747522601E8,8.57346028014326E7,7.817003245760794E8,-4.501314282316244E8,4.8772436471593434E8
9.999999999999998,0,161.99672134215822,1.0325831647862052E9,1.8033001380131886E9,-6.969863522022341E7,1.800747478998553E9,-1.0340566232852087E9,-1.2155030346424879E8,-1.2514971088353546E9,-2.1961816538239894E9,-4.7124038298998185E7,-2.1829959522917156E9,1.2590988883962395E9,-8.220149547074383E7,4.4845661254308623E8,7.91230386161581E8,2.4628090849787262E8,7.823000139045048E8,-4.53576374712514E8,4.296174568720565E8
8.679704191301651,-4.966158993779856,160.9967784040945,1.0269831884350404E9,1.7909822273502114E9,-134391.27112620088,1.7884696671225626E9,-1.0255531605743817E9,-1.411633439776597E8,-1.2636872026578386E9,-2.204245074901277E9,-74000.6437010843,-2.191018835701168E9,1.2561323160003805E9,-8.926856903660297E7,4.7897469763314056E8,8.355401730356644E8,403347.20997698134,8.260548245929638E8,-4.735421430605301E8,4.913583291738164E8
4.965660622901146,-8.67998931901238,161.14331407079254,1.0287543041174678E9,1.7915158143706949E9,7.134680428460772E7,1.7915519892892435E9,-1.0258553474386913E9,-1.2162930990491937E8,-1.2668777535174735E9,-2.196380197121186E9,4.5584342442164935E7,-2.1965877212034783E9,1.2516247851554163E9,-7.768830147558872E7,4.7800032088653606E8,8.242994434239377E8,-2.4896234046004054E8,8.244347259783708E8,-4.671439156949911E8,4.242916224843264E8
3.3962334721697975,-9.405615248483931,161.99658920651606,1.0346964166717004E9,1.8015047124845312E9,9.06523129476978E7,1.8025398676655033E9,-1.0319415206030403E9,-1.0683819703862025E8,-1.2624303079161189E9,-2.186905700388085E9,6.131216538887423E7,-2.1922758442657833E9,1.248167543322796E9,-7.224247438308604E7,4.5585542888949054E8,7.849615975899282E8,-3.204366018278928E8,7.885830514593977E8,-4.461863838952145E8,3.775494012390047E8
1.723261320989588,-9.850399505582565,160.99668408468278,1.0273689503959132E9,1.7887845800921323E9,1.085245801901844E8,1.7906648400788972E9,-1.0251659265935868E9,-9.027338752530803E7,-1.2657236219912913E9,-2.1926689971731987E9,6.863601316335773E7,-2.20259659663786E9,1.2540965378136394E9,-5.708006069974745E7,4.804357107674082E8,8.272535202437884E8,-3.7779508522671455E8,8.343516711491166E8,-4.720870188614238E8,3.141742253126511E8
6.416192488572164,-7.670232978833834,160.40478507092672,1.023416094608221E9,1.7828826771859853E9,4.9085007230972834E7,1.7819221050189703E9,-1.020721172943613E9,-1.3300700827870929E8,-1.269700033853448E9,-2.2047171527451057E9,2.979120655466518E7,-2.1996147862835383E9,1.2553179540993235E9,-8.069492269854288E7,4.9643583276533693E8,8.585928862982179E8,-1.6935529038520452E8,8.548073790957686E8,-4.8577927354113346E8,4.5871751723315674E8
7.673320177415257,-6.412500093947122,159.68694930518868,1.0180328750456287E9,1.774389089908823E9,2.4878656780186478E7,1.7725700427278016E9,-1.015871294297486E9,-1.403206168683035E8,-1.2713794617300956E9,-2.212341873387272E9,1.4337859801269678E7,-2.2025285587323575E9,1.2596801771703012E9,-8.080898259103273E7,5.1351435066161925E8,8.917095583564082E8,-8.490503947545362E7,8.841631322477757E8,-5.045130929977421E8,4.7851762866981953E8
6.418655753593057,-7.668171771476346,158.38548492424118,1.0089079780802888E9,1.7576499567638032E9,4.9747561540067084E7,1.756721623990135E9,-1.006309568226545E9,-1.3493644409135246E8,-1.2778506525130045E9,-2.218914363170428E9,2.591999235526311E7,-2.213787538726446E9,1.2634309948327124E9,-7.027731218538874E7,5.470982244100589E8,9.461676714224247E8,-1.661921773944898E8,9.41958127540637E8,-5.352788799073846E8,4.5060233151224273E8
3.3965831666337376,-9.405488971453869,159.9963126664902,1.0204913757470909E9,1.7768306956649659E9,9.19926405945372E7,1.7778305372855103E9,-1.0178293059100332E9,-1.0842598673396476E8,-1.2714038166664627E9,-2.202499524630158E9,5.4206198853677265E7,-2.207890242156571E9,1.25708658459643E9,-6.38739055435287E7,5.067284326468919E8,8.724674695114442E8,-3.153073283567181E8,8.765290960543877E8,-4.9589156275806504E8,3.715332081736885E8
4.965506234760966,-8.680077639776615,159.1437177584157,1.014461893757703E9,1.766679241591871E9,7.2384391915296E7,1.7667140190424201E9,-1.0116631675004445E9,-1.233932857936119E8,-1.2753712935110176E9,-2.211152267636187E9,4.002298063920338E7,-2.2113611087683215E9,1.2600692395077884E9,-6.820683837260808E7,5.2853536102311903E8,9.113691293328127E8,-2.4477339275084075E8,9.115203743642277E8,-5.1644409280006236E8,4.171379150091346E8
7.673561722142128,-6.412211045846442,157.69175158797194,1.0036356523892943E9,1.7493170920377996E9,2.5220562142440427E7,1.7475625939540622E9,-1.001551799852832E9,-1.422809424441602E8,-1.2790355020914657E9,-2.225685193043265E9,1.2415389117270112E7,-2.215845935573448E9,1.267308327277275E9,-6.998552514849876E7,5.631448865723649E8,9.778661441370381E8,-8.332891156407778E7,9.695378039774221E8,-5.532130677024225E8,4.6974126858721644E8
9.850399505582565,-1.7232613209895893,160.99668408468278,1.0260127112709183E9,1.7911499777397177E9,-4.806674417896841E7,1.788299856663163E9,-1.0265222534100095E9,-1.3272799910854222E8,-1.2585763557008464E9,-2.205136293061106E9,-3.038686057826868E7,-2.190130541508581E9,1.2612440382102902E9,-8.393675570934822E7,4.7531674669006914E8,8.361815839204763E8,1.6725513640518782E8,8.254227658605757E8,-4.7720529727576923E8,4.6201947858425313E8
9.405488971453869,-3.396583166633735,159.99631266649024,1.019401244078529E9,1.7787315825096638E9,-2.4629985891195804E7,1.775929498627278E9,-1.0189193976953565E9,-1.40044639339985E8,-1.2655489333803155E9,-2.2127130036536613E9,-1.4500833673497634E7,-2.1976765922133346E9,1.262941898569143E9,-8.250783920320924E7,5.023070097664995E8,8.801849850240968E8,8.434642537949185E7,8.688130736990129E8,-5.003143473544404E8,4.799406066130821E8
9.999999999999998,0,159.99664682720726,1.0184509489967262E9,1.778568011855748E9,-7.073184509409846E7,1.7761014181018817E9,-1.0198745027809244E9,-1.2335278311754751E8,-1.2604286242822778E9,-2.211810053505715E9,-4.166378741971444E7,-2.19857397928866E9,1.2680594471545599E9,-7.267718147809339E7,4.984299909744789E8,8.794904319927763E8,2.4234451172309732E8,8.694760297603904E8,-5.0417408929760605E8,4.2275797520518804E8
9.850464443554783,-1.7228900853690412,158.99660956973176,1.0117604997794294E9,1.7662311770692604E9,-4.876697648483285E7,1.763479323816911E9,-1.0122529300202942E9,-1.3464620650153983E8,-1.2669599491549041E9,-2.2197938782607293E9,-2.664633392551374E7,-2.2047385729114075E9,1.269639184468621E9,-7.359549488745348E7,5.250746164977936E8,9.23777555034818E8,1.6442782517442492E8,9.118025372465696E8,-5.271806867590535E8,4.541592959931622E8
9.999999999999998,0,157.99657231225632,1.0041134823065208E9,1.75347718276034E9,-7.17299095794152E7,1.7510982284401014E9,-1.0054870071060334E9,-1.2509299045580365E8,-1.268249512740752E9,-2.2254893743018994E9,-3.618573553399535E7,-2.2122179396800036E9,1.2759026350164537E9,-6.3121100427790545E7,5.47550545512324E8,9.662398851504503E8,2.3797031946200195E8,9.551644246682768E8,-5.539025553245171E8,4.1512208364974767E8
8.679511722611434,-4.966495369679777,158.99627635781914,1.0126944435753847E9,1.766064019515403E9,-131033.17848025206,1.7636381001054137E9,-1.0113141326009194E9,-1.4320597537841156E8,-1.2720901195691319E9,-2.2189033734062343E9,-61632.50712893914,-2.2056338938720555E9,1.2645111536882627E9,-7.82691273242325E7,5.291584174420641E8,9.230833106013099E8,380723.11014589807,9.1252666830502E8,-5.231129742859904E8,4.830050642016445E8
9.405553041877525,-3.3964057437868647,157.99657231225632,1.0050324346675442E9,1.753639272276035E9,-2.498015876536049E7,1.7509363240474975E9,-1.004568031894585E9,-1.4201906469364288E8,-1.2733826305180762E9,-2.226392856624805E9,-1.2595787910611587E7,-2.211315456415732E9,1.270769649962476E9,-7.166163095418815E7,5.518280196910863E8,9.669898129424955E8,8.283362520879228E7,9.544154070036594E8,-5.496259232010969E8,4.712696029797278E8
9.850464443554785,-1.722890085369038,156.99653505478085,9.973070365743617E8,1.740959838818981E9,-4.9437900385364406E7,1.738308341351229E9,-9.97781626280599E8,-1.3649804546565318E8,-1.2742318984860938E9,-2.2324990155985246E9,-2.2890582126805704E7,-2.2174117401125255E9,1.2769166642048223E9,-6.3226060479554944E7,5.739320777966574E8,1.0097831427901716E9,1.612809274057527E8,9.966171046553255E8,-5.762469659791335E8,4.4547027027924556E8
8.67951172667766,-4.966495362573593,156.9968689561478,9.982118481616439E8,1.740807144747647E9,-132733.13755674244,1.7384694855255377E9,-9.968815804969026E8,-1.4517471144068673E8,-1.2793711662005937E9,-2.2316020383734937E9,-52619.262780919154,-2.218304165080403E9,1.2717740686777093E9,-6.724550757545622E7,5.784034280783919E8,1.0089878558568782E9,372431.96352861024,9.973827128748571E8,-5.717576420200871E8,4.737680371677614E8
9.405488838895943,-3.3965835337002765,155.9968326494436,9.904659344470474E8,1.7282005085465143E9,-2.5312079816222582E7,1.7255994167264702E9,-9.900187634007345E8,-1.4392295893836448E8,-1.2801011043859313E9,-2.2381172948547916E9,-1.0683427214768043E7,-2.2230182781753182E9,1.277482867923888E9,-6.079228192215573E7,6.003983229586811E8,1.052126507278653E9,8.114788063229674E7,1.0383737792187935E9,-5.979910464050597E8,4.6174591653771204E8
1.722890085369045,-9.85046444355478,158.99660956973176,1.0130698690310975E9,1.7639478329965842E9,1.100976195892343E8,1.765762856804615E9,-1.0109436161423897E9,-9.157469128913687E7,-1.2741303134670563E9,-2.2072867704693437E9,6.018370464902494E7,-2.2172469033319783E9,1.2624687977573738E9,-5.004600083360601E7,5.30770574330365E8,9.138408541055466E8,-3.7138312106959015E8,9.217402812246534E8,-5.2148443068177414E8,3.088146963468104E8
7.674135003381383,-6.41152493170514,155.70271411166237,9.890874112104187E8,1.7239820038559036E9,2.5541204584511682E7,1.72229294943551E9,-9.870822461760784E8,-1.4416468132319665E8,-1.2855554814849675E9,-2.2370530823218236E9,1.0492964565079927E7,-2.2271983920619435E9,1.2738140364387302E9,-5.9177789243490405E7,6.116544161993818E8,1.0620816060903474E9,-8.158514264877616E7,1.0529910329337492E9,-6.008197487506064E8,4.60151406267618E8
6.418685608440434,-7.668146781328569,156.38221587277252,9.943137578985327E8,1.73226594360201E9,5.042176839261515E7,1.7313717118096526E9,-9.918119387518187E8,-1.3676660737348804E8,-1.2848074692329798E9,-2.231030121249531E9,2.2095989964047287E7,-2.2258933265366855E9,1.2703607157334406E9,-5.990807433040287E7,5.964090502769731E8,1.0313991963204635E9,-1.6289778367571437E8,1.0267856225185593E9,-5.834548458193322E8,4.4167157520754975E8
4.965961123430484,-8.67981740133841,157.1748085953097,1.0001905346567048E9,1.7418795555044348E9,7.336140292297865E7,1.7419126648000128E9,-9.974922408344439E8,-1.2507406231662364E8,-1.2826379526308486E9,-2.223799799337944E9,3.452764691948986E7,-2.224007629252276E9,1.267303743102403E9,-5.88478455388448E7,5.774050775367318E8,9.955739900113744E8,-2.4018087967596516E8,9.957378036711448E8,-5.641228237780899E8,4.093630115203316E8
3.3964057437868664,-9.405553041877525,157.99657231225632,1.0060838929207207E9,1.7518057739463942E9,9.329222470719899E7,1.7527698786071713E9,-1.0035165300692011E9,-1.0995347887053347E8,-1.2792539663835027E9,-2.2161517185866714E9,4.708190065935019E7,-2.221556923851084E9,1.2648982441880805E9,-5.547619771660573E7,5.567185642535405E8,9.584574977957581E8,-3.096206617389712E8,9.62947771415038E8,-5.447359627399548E8,3.648177292444714E8
1.7228900853690368,-9.850464443554785,156.99653505478085,9.985686618943958E8,1.7387598358129616E9,1.1161190615072735E8,1.7405085448735154E9,-9.965201036828939E8,-9.28340972402897E7,-1.2814178619720078E9,-2.219965023083072E9,5.1704765643411666E7,-2.2299468987376933E9,1.2697307822342212E9,-4.299513104182768E7,5.801941433350257E8,9.988589060157028E8,-3.642793583616261E8,1.0075421062113262E9,-5.699844054130049E8,3.029072270448008E8
3.3965835337002765,-9.405488838895943,155.9968326494436,9.914776700406698E8,1.7264361575058582E9,9.454028639258538E7,1.7273639431171167E9,-9.890069094093224E8,-1.1142868748749019E8,-1.2859800349149034E9,-2.227861448071835E9,3.994072566653053E7,-2.2332746665909343E9,1.2716030516099522E9,-4.706274256282107E7,6.057447791771468E8,1.0427961606731392E9,-3.0335543283846235E8,1.0477034639647518E9,-5.926437326742744E8,3.574483909816789E8
